user_id,gender,age,married,has_children,home_airport,session_duration_mins,page_clicks,flight_booked,hotel_booked,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,cancellation,seats,checked_bags,base_fare_usd,nights,rooms,hotel_per_room_usd,flight_distance_km,trip_id,session_id,discounted_flight_proportion,discounted_hotel_proportion,checked_bags_proportion,bargain_hunter_index,hotel_booked_proportion,flight_booked_proportion,cancellation_rate,booking_rate,avg_flight_distance
566173,F,46.0,0,1,SFO,13.62,109,1,2,2,0.02,0,0.0,0,1.0,0.0,90.91,16.0,2.0,61.0,518.97,3,8,2.0,0.0,0.0,1.0,0.67,0.33,0.0,0.38,518.97
566174,M,47.0,1,1,LGA,12.5,102,3,3,0,0.0,1,0.01,0,3.0,2.0,111.34,13.0,3.0,35.67,645.45,4,9,0.0,0.33,0.67,0.17,0.75,0.75,0.0,0.44,215.15
566196,M,50.0,1,0,SHV,16.92,135,2,3,1,0.01,0,0.0,0,2.0,1.0,45.39,15.0,5.0,53.62,264.39,4,8,0.5,0.0,0.5,0.25,0.75,0.5,0.0,0.5,132.2
566275,F,33.0,0,0,RNO,9.79,78,1,2,2,0.04,1,0.01,0,1.0,2.0,42.53,13.0,2.0,82.62,312.07,3,8,2.0,0.5,2.0,1.25,0.67,0.33,0.0,0.38,312.07
566279,F,42.0,1,0,LAX,24.18,194,1,1,1,0.01,0,0.0,0,1.0,0.0,62.99,2.0,1.0,6.12,364.12,2,8,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,364.12
566312,F,18.0,0,0,YVR,11.2,90,1,2,4,0.06,2,0.02,0,1.0,1.0,40.58,8.0,3.0,40.25,217.63,3,8,4.0,1.0,1.0,2.5,0.67,0.33,0.0,0.38,217.63
566336,F,50.0,1,0,YED,16.2,132,4,4,1,0.02,0,0.0,0,5.0,1.0,242.55,4.0,5.0,83.17,1592.45,5,6,0.25,0.0,0.25,0.12,0.8,0.8,0.0,0.83,398.11
566338,F,43.0,1,0,LUF,8.11,65,1,1,1,0.02,0,0.0,0,1.0,0.0,57.86,1.0,1.0,26.0,292.96,2,8,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,292.96
566366,M,38.0,0,0,GRR,22.45,179,2,3,0,0.0,1,0.01,0,2.0,0.0,95.64,10.0,3.0,44.89,538.45,4,9,0.0,0.33,0.0,0.17,0.75,0.5,0.0,0.44,269.23
566424,F,38.0,1,0,LAX,12.34,98,1,2,0,0.0,2,0.01,0,1.0,0.0,68.99,8.0,2.0,51.12,439.57,3,8,0.0,1.0,0.0,0.5,0.67,0.33,0.0,0.38,439.57
566432,F,64.0,1,1,ELP,11.22,89,1,2,1,0.02,2,0.02,0,1.0,1.0,66.16,6.0,2.0,54.29,376.74,3,7,1.0,1.0,1.0,1.0,0.67,0.33,0.0,0.43,376.74
566455,F,44.0,0,1,LGA,20.03,162,3,3,2,0.02,0,0.0,0,3.0,2.0,219.61,5.0,3.0,69.71,1202.49,4,7,0.67,0.0,0.67,0.33,0.75,0.75,0.0,0.57,400.83
566456,M,33.0,0,1,LGA,11.68,94,0,0,0,0.0,1,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
566489,M,49.0,0,0,LUF,15.69,126,3,2,1,0.02,0,0.0,0,3.0,3.0,87.26,8.0,2.0,88.75,526.52,4,8,0.33,0.0,1.0,0.17,0.5,0.75,0.0,0.5,175.51
566533,F,21.0,0,0,LAX,6.46,53,1,1,0,0.0,1,0.01,0,1.0,0.0,217.24,12.0,1.0,21.43,1293.45,2,7,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.29,1293.45
566547,F,42.0,0,0,RIC,10.41,84,2,2,3,0.03,2,0.02,0,2.0,0.0,27.62,5.0,2.0,45.22,161.7,3,9,1.5,1.0,0.0,1.25,0.67,0.67,0.0,0.33,80.85
566592,F,62.0,1,0,BHM,10.08,81,0,0,1,0.01,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
566614,F,29.0,0,0,JFK,17.64,143,1,2,0,0.0,4,0.04,0,1.0,1.0,59.7,12.0,2.0,27.38,317.02,3,8,0.0,2.0,1.0,1.0,0.67,0.33,0.0,0.38,317.02
566625,F,49.0,1,1,AUS,17.39,140,2,4,2,0.03,1,0.03,0,2.0,0.0,61.57,16.0,4.0,84.89,350.51,5,9,1.0,0.25,0.0,0.62,0.8,0.4,0.0,0.56,175.26
566626,F,50.0,1,0,SAN,13.65,110,1,1,3,0.04,1,0.01,0,1.0,0.0,4.11,1.0,1.0,36.0,21.97,2,8,3.0,1.0,0.0,2.0,0.5,0.5,0.0,0.25,21.97
566650,F,51.0,0,0,LGA,9.94,79,2,2,1,0.03,1,0.01,0,2.0,2.0,51.86,4.0,2.0,23.12,340.13,3,8,0.5,0.5,1.0,0.5,0.67,0.67,0.0,0.38,170.06
566682,F,52.0,0,1,GEG,15.93,129,3,2,0,0.0,1,0.02,0,3.0,1.0,180.82,2.0,2.0,58.25,1050.17,4,8,0.0,0.5,0.33,0.25,0.5,0.75,0.0,0.5,350.06
566702,F,47.0,0,1,MSP,16.66,134,2,3,3,0.05,2,0.02,0,2.0,1.0,74.41,8.0,4.0,125.5,417.41,4,8,1.5,0.67,0.5,1.08,0.75,0.5,0.0,0.5,208.71
566726,F,55.0,1,1,PDX,11.01,88,2,2,0,0.0,0,0.0,0,2.0,2.0,118.73,6.0,2.0,25.62,931.39,3,8,0.0,0.0,1.0,0.0,0.67,0.67,0.0,0.38,465.7
566735,F,55.0,0,1,BOS,13.38,108,4,4,2,0.01,2,0.04,0,4.0,3.0,296.0,9.0,4.0,41.75,1671.05,5,8,0.5,0.5,0.75,0.5,0.8,0.8,0.0,0.62,417.76
566749,F,21.0,0,0,MDW,6.59,53,0,0,4,0.08,2,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
566762,F,40.0,1,1,MOB,15.44,123,4,5,3,0.03,2,0.03,0,4.0,1.0,103.31,25.0,5.0,101.56,746.68,6,9,0.75,0.4,0.25,0.57,0.83,0.67,0.0,0.67,186.67
566770,F,32.0,1,1,YYC,8.14,65,0,1,0,0.0,1,0.01,0,0.0,0.0,0.0,4.0,1.0,31.14,0.0,2,7,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.29,0.0
566787,F,43.0,0,0,SKF,10.31,82,2,2,1,0.01,1,0.01,0,2.0,2.0,119.35,5.0,2.0,48.0,644.22,3,7,0.5,0.5,1.0,0.5,0.67,0.67,0.0,0.43,322.11
566815,F,42.0,1,0,LGA,12.37,98,3,4,1,0.02,0,0.0,0,3.0,2.0,135.73,28.0,4.0,120.62,712.62,5,8,0.33,0.0,0.67,0.17,0.8,0.6,0.0,0.62,237.54
566861,F,47.0,1,1,IND,17.67,143,4,3,0,0.0,0,0.0,0,4.0,3.0,204.64,12.0,3.0,64.57,1043.5,5,7,0.0,0.0,0.75,0.0,0.6,0.8,0.0,0.71,260.88
566875,F,53.0,0,0,YZD,16.35,132,4,4,0,0.0,0,0.0,0,4.0,4.0,258.04,9.0,4.0,114.14,1388.79,5,7,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.71,347.2
566881,M,53.0,1,1,LGA,11.76,95,4,3,1,0.03,0,0.0,0,4.0,4.0,297.53,11.0,3.0,46.57,1576.05,5,7,0.25,0.0,1.0,0.12,0.6,0.8,0.0,0.71,394.01
566953,F,31.0,0,1,YEG,10.81,88,1,1,2,0.03,0,0.0,0,1.0,1.0,79.37,4.0,1.0,26.17,425.88,2,6,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.33,425.88
566964,M,38.0,0,0,JFK,16.01,128,2,3,3,0.06,3,0.03,0,2.0,1.0,92.79,24.0,3.0,28.12,508.47,4,8,1.5,1.0,0.5,1.25,0.75,0.5,0.0,0.5,254.23
566992,F,37.0,0,0,YOW,21.49,173,5,5,3,0.04,1,0.01,0,6.0,5.0,176.72,15.0,6.0,110.38,918.08,6,8,0.6,0.2,1.0,0.4,0.83,0.83,0.0,0.75,183.62
566996,F,30.0,1,1,DAL,15.3,126,1,0,1,0.01,1,0.01,0,1.0,1.0,48.12,0.0,0.0,0.0,277.81,2,8,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,277.81
566998,F,39.0,0,1,PHL,20.71,166,2,2,1,0.01,0,0.0,0,3.0,0.0,127.49,2.0,3.0,51.0,636.57,3,8,0.5,0.0,0.0,0.25,0.67,0.67,0.0,0.38,318.28
566999,F,47.0,0,0,LSV,29.38,236,3,1,2,0.01,1,0.02,0,3.0,0.0,169.47,3.0,1.0,13.38,948.3,4,8,0.67,1.0,0.0,0.83,0.25,0.75,0.0,0.5,316.1
567052,M,18.0,0,0,DAL,15.08,121,0,1,2,0.03,1,0.01,0,0.0,0.0,0.0,7.0,1.0,12.5,0.0,2,8,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
567061,F,34.0,1,1,UGN,9.76,78,1,1,2,0.04,1,0.01,0,1.0,1.0,32.31,4.0,1.0,21.88,165.59,2,8,2.0,1.0,1.0,1.5,0.5,0.5,0.0,0.25,165.59
567114,F,51.0,1,0,YOW,8.96,72,0,0,1,0.01,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
567172,F,55.0,1,0,YHM,10.7,85,2,2,1,0.02,0,0.0,0,2.0,2.0,46.05,8.0,2.0,17.38,271.64,3,8,0.5,0.0,1.0,0.25,0.67,0.67,0.0,0.38,135.82
567195,F,43.0,1,0,CRP,18.41,147,1,2,2,0.04,2,0.03,0,1.0,0.0,44.54,7.0,2.0,21.12,263.22,3,8,2.0,1.0,0.0,1.5,0.67,0.33,0.0,0.38,263.22
567211,F,45.0,0,0,MCF,12.61,101,2,2,1,0.03,1,0.01,0,2.0,1.0,79.67,4.0,2.0,40.75,418.9,3,8,0.5,0.5,0.5,0.5,0.67,0.67,0.0,0.38,209.45
567219,F,37.0,0,0,IAD,20.01,162,3,3,2,0.02,0,0.0,0,3.0,2.0,68.38,6.0,3.0,54.0,367.91,4,8,0.67,0.0,0.67,0.33,0.75,0.75,0.0,0.5,122.64
567243,F,33.0,0,1,IAH,15.95,128,1,1,2,0.03,3,0.04,0,1.0,1.0,31.26,9.0,1.0,25.62,187.34,2,8,2.0,3.0,1.0,2.5,0.5,0.5,0.0,0.25,187.34
567245,M,71.0,0,0,ICT,13.01,104,0,0,1,0.01,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
567256,F,46.0,1,0,YMX,19.29,157,3,3,1,0.02,0,0.0,0,5.0,2.0,249.62,5.0,5.0,81.71,1011.63,4,7,0.33,0.0,0.67,0.17,0.75,0.75,0.0,0.57,337.21
567342,F,30.0,0,1,MDW,12.01,96,0,1,1,0.02,0,0.0,0,0.0,0.0,0.0,3.0,1.0,15.38,0.0,2,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
567390,F,24.0,0,0,LAX,10.06,81,0,0,2,0.02,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
567431,F,40.0,0,0,JFK,11.92,96,1,1,1,0.02,0,0.0,0,1.0,0.0,6.94,3.0,1.0,7.56,38.02,2,9,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.22,38.02
567432,F,45.0,0,1,YMX,18.11,145,4,4,1,0.01,1,0.01,0,4.0,3.0,245.34,11.0,4.0,150.0,1427.01,5,7,0.25,0.25,0.75,0.25,0.8,0.8,0.0,0.71,356.75
567448,F,46.0,1,1,PWM,18.99,152,2,1,1,0.02,3,0.04,0,2.0,0.0,76.96,2.0,1.0,6.1,422.07,3,10,0.5,3.0,0.0,1.75,0.33,0.67,0.0,0.3,211.04
567458,F,18.0,0,0,RND,12.23,98,1,1,0,0.0,1,0.01,0,1.0,1.0,57.13,1.0,1.0,10.88,317.02,2,8,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.25,317.02
567478,F,37.0,0,0,TCM,11.82,94,2,2,0,0.0,1,0.01,0,2.0,2.0,102.35,6.0,2.0,129.86,564.15,3,7,0.0,0.5,1.0,0.25,0.67,0.67,0.0,0.43,282.07
567518,F,56.0,0,0,JFK,21.13,171,2,3,4,0.07,0,0.0,0,2.0,1.0,35.85,14.0,4.0,59.0,205.25,4,9,2.0,0.0,0.5,1.0,0.75,0.5,0.0,0.44,102.62
567547,F,34.0,0,0,SJC,9.73,78,1,0,4,0.09,0,0.0,0,1.0,1.0,97.71,0.0,0.0,0.0,555.91,2,7,4.0,0.0,1.0,0.0,0.0,0.5,0.0,0.29,555.91
567548,F,46.0,1,0,TUS,16.55,133,1,1,0,0.0,0,0.0,0,1.0,1.0,44.99,3.0,1.0,10.33,236.38,2,9,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.22,236.38
567558,F,36.0,0,1,HNL,14.59,117,1,2,0,0.0,1,0.01,0,1.0,0.0,98.34,7.0,2.0,29.62,1000.91,3,8,0.0,0.5,0.0,0.25,0.67,0.33,0.0,0.38,1000.91
567563,F,45.0,1,0,LGA,15.82,127,3,1,4,0.08,1,0.02,0,3.0,3.0,115.22,1.0,1.0,22.0,644.52,4,8,1.33,1.0,1.0,1.17,0.25,0.75,0.0,0.5,214.84
567589,F,28.0,0,0,ORD,18.07,144,0,1,1,0.01,0,0.0,0,0.0,0.0,0.0,4.0,1.0,12.62,0.0,2,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
567643,F,41.0,1,0,MDW,13.48,110,2,3,1,0.01,2,0.03,0,4.0,1.0,89.95,11.0,5.0,52.38,404.78,4,8,0.5,0.67,0.5,0.58,0.75,0.5,0.0,0.5,202.39
567651,F,38.0,0,0,LRD,21.68,177,4,4,3,0.03,1,0.02,0,4.0,2.0,171.8,8.0,4.0,105.56,986.92,5,9,0.75,0.25,0.5,0.5,0.8,0.8,0.0,0.56,246.73
567682,F,37.0,0,0,YYC,15.03,122,3,2,0,0.0,2,0.02,0,3.0,1.0,220.49,4.0,2.0,43.88,1228.92,4,8,0.0,1.0,0.33,0.5,0.5,0.75,0.0,0.5,409.64
567778,F,44.0,0,1,SAN,9.63,77,3,4,0,0.0,2,0.02,0,3.0,1.0,121.28,21.0,4.0,96.25,643.83,5,8,0.0,0.5,0.33,0.25,0.8,0.6,0.0,0.62,214.61
567824,F,35.0,0,1,YOW,10.91,88,0,0,1,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
567849,F,41.0,1,0,IAD,18.16,146,4,4,2,0.02,0,0.0,0,4.0,2.0,254.29,9.0,4.0,111.12,1430.71,5,8,0.5,0.0,0.5,0.25,0.8,0.8,0.0,0.62,357.68
567885,F,39.0,0,1,YZD,16.23,132,2,3,0,0.0,1,0.02,0,2.0,3.0,130.77,9.0,3.0,51.88,714.17,4,8,0.0,0.33,1.5,0.17,0.75,0.5,0.0,0.5,357.08
567906,F,40.0,0,0,JFK,21.51,173,3,2,4,0.04,0,0.0,0,3.0,1.0,93.57,6.0,2.0,48.78,490.3,4,9,1.33,0.0,0.33,0.67,0.5,0.75,0.0,0.44,163.43
567943,F,34.0,0,1,LAX,7.63,62,0,0,0,0.0,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
567950,F,53.0,1,0,IAH,11.45,92,2,2,2,0.03,1,0.02,0,3.0,0.0,111.83,3.0,3.0,36.0,629.47,3,6,1.0,0.5,0.0,0.75,0.67,0.67,0.0,0.5,314.74
567961,F,27.0,0,0,PHL,14.1,114,2,1,1,0.03,0,0.0,0,2.0,1.0,122.22,3.0,1.0,47.57,727.51,3,7,0.5,0.0,0.5,0.25,0.33,0.67,0.0,0.43,363.75
568004,F,54.0,1,1,YWG,10.59,85,3,3,0,0.0,2,0.02,0,3.0,2.0,140.19,9.0,3.0,47.12,794.79,4,8,0.0,0.67,0.67,0.33,0.75,0.75,0.0,0.5,264.93
568013,F,41.0,1,0,BNA,19.58,158,3,3,2,0.06,1,0.01,0,4.0,1.0,116.84,5.0,4.0,33.67,535.16,4,9,0.67,0.33,0.33,0.5,0.75,0.75,0.0,0.44,178.39
568060,F,42.0,0,1,LRD,15.44,125,2,4,3,0.05,1,0.01,0,2.0,0.0,97.75,21.0,5.0,66.38,551.44,5,8,1.5,0.25,0.0,0.88,0.8,0.4,0.0,0.62,275.72
568064,F,46.0,1,0,SNA,17.58,143,2,2,2,0.02,2,0.02,0,2.0,2.0,103.75,21.0,2.0,37.25,633.08,3,8,1.0,1.0,1.0,1.0,0.67,0.67,0.0,0.38,316.54
568078,F,37.0,1,1,SJC,22.92,185,2,1,1,0.01,0,0.0,0,2.0,1.0,175.84,6.0,1.0,25.75,990.67,3,8,0.5,0.0,0.5,0.25,0.33,0.67,0.0,0.38,495.34
568086,F,59.0,0,0,LUF,14.21,115,1,1,4,0.04,1,0.02,0,1.0,0.0,44.18,1.0,1.0,40.88,244.52,2,8,4.0,1.0,0.0,2.5,0.5,0.5,0.0,0.25,244.52
568093,F,39.0,0,0,YYZ,12.74,102,3,3,1,0.02,0,0.0,0,3.0,1.0,103.41,8.0,3.0,61.75,590.55,4,8,0.33,0.0,0.33,0.17,0.75,0.75,0.0,0.5,196.85
568101,F,54.0,1,1,YUL,15.16,121,4,3,0,0.0,0,0.0,0,4.0,2.0,298.61,4.0,3.0,74.62,1633.43,5,8,0.0,0.0,0.5,0.0,0.6,0.8,0.0,0.62,408.36
568105,F,40.0,0,1,LGA,17.68,142,3,4,3,0.09,0,0.0,0,3.0,1.0,72.8,24.0,4.0,159.12,429.08,5,8,1.0,0.0,0.33,0.5,0.8,0.6,0.0,0.62,143.03
568121,M,41.0,1,1,MDW,13.94,113,2,2,2,0.02,0,0.0,0,4.0,3.0,103.51,2.0,4.0,80.5,359.2,3,8,1.0,0.0,1.5,0.5,0.67,0.67,0.0,0.38,179.6
568155,F,22.0,0,1,SJC,12.57,102,0,1,1,0.01,1,0.03,0,0.0,0.0,0.0,13.0,2.0,24.62,0.0,2,8,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
568167,F,33.0,0,0,SAN,13.06,106,2,3,2,0.03,0,0.0,0,2.0,0.0,151.36,15.0,3.0,62.86,849.89,4,7,1.0,0.0,0.0,0.5,0.75,0.5,0.0,0.57,424.95
568182,F,38.0,0,1,JAX,10.07,80,1,2,0,0.0,1,0.01,0,1.0,1.0,31.61,8.0,2.0,47.0,166.81,3,8,0.0,0.5,1.0,0.25,0.67,0.33,0.0,0.38,166.81
568258,F,24.0,0,0,IAH,8.13,65,0,1,1,0.01,0,0.0,0,0.0,0.0,0.0,11.0,1.0,22.57,0.0,2,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.29,0.0
568325,F,67.0,1,0,HOU,9.0,74,1,1,3,0.05,0,0.0,0,1.0,1.0,50.96,1.0,1.0,15.38,299.98,2,8,3.0,0.0,1.0,1.5,0.5,0.5,0.0,0.25,299.98
568371,F,33.0,0,0,AKR,11.14,91,1,1,1,0.01,0,0.0,0,1.0,0.0,8.91,3.0,1.0,7.88,44.75,2,8,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,44.75
568385,F,46.0,1,0,NZC,19.36,156,4,4,1,0.02,0,0.0,0,5.0,3.0,200.34,12.0,5.0,49.25,972.69,5,8,0.25,0.0,0.75,0.12,0.8,0.8,0.0,0.62,243.17
568416,M,32.0,0,1,YXE,7.61,62,1,1,1,0.04,1,0.01,0,1.0,0.0,73.21,4.0,1.0,15.14,399.75,2,7,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.29,399.75
568463,F,53.0,0,0,MCF,11.06,90,2,2,2,0.02,0,0.0,0,2.0,0.0,40.12,9.0,2.0,37.44,224.77,3,9,1.0,0.0,0.0,0.5,0.67,0.67,0.0,0.33,112.38
568486,F,60.0,1,0,YYC,16.76,134,4,4,2,0.05,1,0.01,0,4.0,2.0,211.57,26.0,4.0,55.88,1230.26,5,8,0.5,0.25,0.5,0.38,0.8,0.8,0.0,0.62,307.57
568513,F,26.0,0,1,LGA,13.54,109,0,2,1,0.01,2,0.02,0,0.0,0.0,0.0,15.0,2.0,18.0,0.0,3,10,0.0,1.0,0.0,0.0,0.67,0.0,0.0,0.3,0.0
568536,F,77.0,1,0,LAX,10.86,87,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
568602,F,36.0,0,1,BTR,16.15,132,2,2,3,0.05,1,0.01,0,2.0,1.0,98.03,5.0,2.0,15.5,549.04,3,8,1.5,0.5,0.5,1.0,0.67,0.67,0.0,0.38,274.52
568605,F,24.0,0,0,LGA,11.61,93,1,2,3,0.04,1,0.01,0,1.0,0.0,16.17,16.0,3.0,36.57,93.23,3,7,3.0,0.5,0.0,1.75,0.67,0.33,0.0,0.43,93.23
568641,F,45.0,1,0,SAC,8.16,64,1,1,3,0.05,0,0.0,0,1.0,1.0,3.02,4.0,1.0,13.75,15.73,2,8,3.0,0.0,1.0,1.5,0.5,0.5,0.0,0.25,15.73
568696,F,49.0,1,1,TUL,11.38,92,3,2,0,0.0,1,0.01,0,3.0,2.0,79.03,11.0,2.0,30.33,418.93,4,9,0.0,0.5,0.67,0.25,0.5,0.75,0.0,0.44,139.64
568713,M,49.0,0,0,BTV,9.97,81,2,3,1,0.01,1,0.01,0,2.0,1.0,79.59,8.0,3.0,76.43,463.86,4,7,0.5,0.33,0.5,0.42,0.75,0.5,0.0,0.57,231.93
568716,F,42.0,0,0,MCI,19.19,155,5,4,2,0.03,1,0.01,0,7.0,5.0,168.67,18.0,6.0,66.33,842.8,6,9,0.4,0.25,1.0,0.32,0.67,0.83,0.0,0.67,168.56
568773,F,45.0,1,1,DAL,15.55,124,4,4,1,0.04,0,0.0,0,5.0,2.0,156.65,5.0,5.0,55.25,590.58,5,8,0.25,0.0,0.5,0.12,0.8,0.8,0.0,0.62,147.64
568790,M,53.0,0,0,MSY,13.58,109,3,3,2,0.04,1,0.02,0,3.0,2.0,119.4,9.0,3.0,72.0,657.33,4,8,0.67,0.33,0.67,0.5,0.75,0.75,0.0,0.5,219.11
568917,F,23.0,0,0,LGA,16.67,136,0,0,1,0.01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
568931,F,44.0,1,1,DTW,28.34,227,5,3,0,0.0,0,0.0,0,6.0,3.0,195.53,6.0,3.0,64.0,1069.33,6,7,0.0,0.0,0.6,0.0,0.5,0.83,0.0,0.86,213.87
568970,F,45.0,0,1,LAS,10.16,82,2,0,1,0.01,4,0.05,0,2.0,1.0,50.09,0.0,0.0,0.0,261.63,3,8,0.5,0.0,0.5,0.0,0.0,0.67,0.0,0.38,130.82
568984,F,68.0,1,0,YMX,10.93,88,0,1,1,0.02,1,0.01,0,0.0,0.0,0.0,8.0,2.0,15.38,0.0,2,8,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
569031,F,33.0,0,0,YMX,11.43,91,1,1,3,0.03,2,0.01,0,1.0,0.0,47.75,1.0,1.0,7.12,493.84,2,8,3.0,2.0,0.0,2.5,0.5,0.5,0.0,0.25,493.84
569082,F,48.0,1,0,YUL,6.7,54,2,1,1,0.01,1,0.01,0,2.0,0.0,46.03,11.0,1.0,19.14,247.81,3,7,0.5,1.0,0.0,0.75,0.33,0.67,0.0,0.43,123.9
569107,F,20.0,0,0,IND,11.97,96,0,0,2,0.04,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
569150,F,40.0,0,0,IAD,15.75,127,4,4,0,0.0,1,0.01,0,4.0,3.0,88.56,9.0,4.0,51.0,520.55,5,7,0.0,0.25,0.75,0.12,0.8,0.8,0.0,0.71,130.14
569170,F,42.0,0,0,DSM,13.84,111,3,5,1,0.02,0,0.0,0,3.0,4.0,118.51,23.0,6.0,130.75,624.47,6,8,0.33,0.0,1.33,0.17,0.83,0.5,0.0,0.75,208.16
569180,F,45.0,0,1,IAD,15.37,124,2,2,1,0.01,1,0.01,0,2.0,3.0,168.71,8.0,2.0,102.75,855.46,4,8,0.5,0.5,1.5,0.5,0.5,0.5,0.0,0.5,427.73
569203,M,40.0,0,0,NIP,15.94,129,1,1,1,0.01,0,0.0,0,1.0,0.0,61.65,2.0,1.0,8.5,318.73,2,8,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,318.73
569236,F,56.0,1,0,PNE,23.35,188,3,4,1,0.01,0,0.0,0,4.0,3.0,129.88,30.0,5.0,59.25,496.4,5,8,0.33,0.0,1.0,0.17,0.8,0.6,0.0,0.62,165.47
569239,F,44.0,0,0,LUF,31.73,258,2,2,1,0.05,1,0.02,0,3.0,2.0,87.18,4.0,3.0,57.43,284.44,3,7,0.5,0.5,1.0,0.5,0.67,0.67,0.0,0.43,142.22
569243,F,38.0,0,1,LOU,21.57,175,2,2,2,0.02,0,0.0,0,2.0,1.0,132.48,14.0,2.0,19.88,702.68,3,8,1.0,0.0,0.5,0.5,0.67,0.67,0.0,0.38,351.34
569300,F,67.0,0,0,DCA,39.3,317,3,4,0,0.0,2,0.02,0,4.0,0.0,128.72,8.0,5.0,76.0,604.99,5,10,0.0,0.5,0.0,0.25,0.8,0.6,0.0,0.5,201.66
569335,F,36.0,1,1,UGN,9.34,75,0,1,2,0.02,0,0.0,0,0.0,0.0,0.0,3.0,2.0,28.75,0.0,2,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
569342,F,37.0,1,1,YOW,20.14,162,3,1,1,0.02,2,0.05,0,3.0,2.0,192.45,2.0,1.0,19.5,1116.26,4,8,0.33,2.0,0.67,1.17,0.25,0.75,0.0,0.5,372.09
569364,F,40.0,1,1,FTW,14.77,119,2,3,1,0.03,2,0.06,0,3.0,1.0,61.68,7.0,5.0,42.38,203.58,4,8,0.5,0.67,0.5,0.58,0.75,0.5,0.0,0.5,101.79
569458,F,32.0,0,0,YYZ,11.92,97,1,1,0,0.0,1,0.01,0,1.0,1.0,14.07,7.0,1.0,18.71,84.08,2,7,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.29,84.08
569466,F,41.0,1,1,PWM,14.48,116,3,3,3,0.04,3,0.03,0,3.0,1.0,83.87,7.0,3.0,41.5,446.8,4,8,1.0,1.0,0.33,1.0,0.75,0.75,0.0,0.5,148.93
569472,F,43.0,1,0,TIK,12.94,105,2,2,0,0.0,1,0.01,0,2.0,0.0,68.68,2.0,2.0,67.62,377.63,3,8,0.0,0.5,0.0,0.25,0.67,0.67,0.0,0.38,188.82
569530,F,46.0,1,0,CLT,11.89,96,3,3,4,0.07,1,0.02,0,3.0,2.0,172.93,11.0,3.0,132.5,997.67,4,8,1.33,0.33,0.67,0.83,0.75,0.75,0.0,0.5,332.56
569534,F,49.0,1,0,YOW,12.76,102,4,2,2,0.04,1,0.01,0,4.0,2.0,138.32,3.0,2.0,45.5,800.47,5,8,0.5,0.5,0.5,0.5,0.4,0.8,0.0,0.62,200.12
